id,category0,category1,category2,category3,details,price,date
3705,infra,infra_base,infra_base_rent,infra_base_rent_land,Деталі для infra base rent land,9446,2024-02-08
3706,infra,infra_base,infra_base_repair,infra_base_repair_equipment,Деталі для infra base repair equipment,3963,2024-10-25
3707,infra,infra_base,infra_base_repair,infra_base_repair_equipment,Деталі для infra base repair equipment,3028,2024-09-03
3708,staff,staff_tech,staff_tech_salary,staff_tech_salary_base,Деталі для staff tech salary base,7090,2024-01-15
3709,infra,infra_base,infra_base_repair,infra_base_repair_equipment,Деталі для infra base repair equipment,4313,2024-02-01
3710,staff,staff_tech,staff_tech_salary,staff_tech_salary_bonus,Деталі для staff tech salary bonus,2169,2023-07-10
3711,infra,infra_cable,infra_cable_upgrade,infra_cable_upgrade_fiber,Деталі для infra cable upgrade fiber,7664,2023-05-20
3712,infra,infra_base,infra_base_repair,infra_base_repair_servicing,Деталі для infra base repair servicing,1656,2023-06-10
3713,staff,staff_tech,staff_tech_salary,staff_tech_salary_bonus,Деталі для staff tech salary bonus,7426,2024-03-27
3714,infra,infra_cable,infra_cable_maint,infra_cable_maint_preventive,Деталі для infra cable maint preventive,3165,2024-08-18
3715,infra,infra_cable,infra_cable_upgrade,infra_cable_upgrade_replace,Деталі для infra cable upgrade replace,3655,2024-06-08
3716,infra,infra_base,infra_base_repair,infra_base_repair_servicing,Деталі для infra base repair servicing,6436,2023-01-12
3717,infra,infra_base,infra_base_repair,infra_base_repair_parts,Деталі для infra base repair parts,5735,2023-04-10
3718,extra,extra_security,extra_security_cyber,extra_security_cyber_monitoring,Деталі для extra security cyber monitoring,7235,2023-11-26
3719,infra,infra_base,infra_base_rent,infra_base_rent_space,Деталі для infra base rent space,1034,2023-04-29
3720,infra,infra_base,infra_base_repair,infra_base_repair_equipment,Деталі для infra base repair equipment,4176,2024-01-25
3721,infra,infra_cable,infra_cable_maint,infra_cable_maint_check,Деталі для infra cable maint check,6422,2024-08-09
3722,infra,infra_telecom,infra_telecom_modern,infra_telecom_modern_optim,Деталі для infra telecom modern optim,3978,2024-03-14
3723,infra,infra_base,infra_base_repair,infra_base_repair_servicing,Деталі для infra base repair servicing,3970,2023-03-04
3724,infra,infra_base,infra_base_repair,infra_base_repair_servicing,Деталі для infra base repair servicing,3615,2023-10-27
3725,extra,extra_security,extra_security_guard,extra_security_guard_cameras,Деталі для extra security guard cameras,1626,2024-05-16
3726,staff,staff_support,staff_support_expenses,staff_support_expenses_travel,Деталі для staff support expenses travel,2386,2024-09-18
3727,staff,staff_tech,staff_tech_salary,staff_tech_salary_bonus,Деталі для staff tech salary bonus,8806,2023-11-19
3728,infra,infra_cable,infra_cable_maint,infra_cable_maint_check,Деталі для infra cable maint check,6133,2024-09-24
3729,infra,infra_base,infra_base_repair,infra_base_repair_servicing,Деталі для infra base repair servicing,5212,2024-09-27
3730,infra,infra_base,infra_base_repair,infra_base_repair_equipment,Деталі для infra base repair equipment,1112,2023-01-16
3731,infra,infra_cable,infra_cable_maint,infra_cable_maint_diagnostics,Деталі для infra cable maint diagnostics,8227,2023-08-18
3732,infra,infra_cable,infra_cable_upgrade,infra_cable_upgrade_replace,Деталі для infra cable upgrade replace,2041,2023-10-18
3733,admin,admin_marketing,admin_marketing_ads,admin_marketing_ads_online,Деталі для admin marketing ads online,9868,2024-05-31
3734,infra,infra_base,infra_base_repair,infra_base_repair_equipment,Деталі для infra base repair equipment,6412,2023-06-12
3735,infra,infra_cable,infra_cable_maint,infra_cable_maint_check,Деталі для infra cable maint check,1244,2024-04-21
3736,infra,infra_cable,infra_cable_upgrade,infra_cable_upgrade_modern,Деталі для infra cable upgrade modern,6971,2024-05-25
3737,staff,staff_support,staff_support_expenses,staff_support_expenses_meals,Деталі для staff support expenses meals,1073,2023-01-22
3738,infra,infra_base,infra_base_repair,infra_base_repair_equipment,Деталі для infra base repair equipment,9089,2024-09-12
3739,infra,infra_cable,infra_cable_upgrade,infra_cable_upgrade_fiber,Деталі для infra cable upgrade fiber,6713,2024-09-07
3740,extra,extra_it_outsource,extra_it_outsource_infra_mgmt,extra_it_outsource_security,Деталі для extra it outsource security,3085,2023-04-28
3741,extra,extra_consult,extra_consult_outsourcing,extra_consult_outsourcing_legal,Деталі для extra consult outsourcing legal,5690,2023-02-11
3742,admin,admin_marketing,admin_marketing_ads,admin_marketing_ads_print,Деталі для admin marketing ads print,9820,2023-11-22
3743,infra,infra_base,infra_base_repair,infra_base_repair_equipment,Деталі для infra base repair equipment,8828,2023-09-11
3744,infra,infra_base,infra_base_rent,infra_base_rent_utilities,Деталі для infra base rent utilities,2171,2023-08-09
3745,infra,infra_telecom,infra_telecom_modern,infra_telecom_modern_replace,Деталі для infra telecom modern replace,3339,2023-01-31
3746,extra,extra_consult,extra_consult_outsourcing,extra_consult_outsourcing_legal,Деталі для extra consult outsourcing legal,2022,2024-03-25
3747,admin,admin_office,admin_office_supplies,admin_office_supplies_cartridges,Деталі для admin office supplies cartridges,9821,2023-09-09
3748,infra,infra_cable,infra_cable_upgrade,infra_cable_upgrade_replace,Деталі для infra cable upgrade replace,4613,2023-04-25
3749,staff,staff_tech,staff_tech_salary,staff_tech_salary_bonus,Деталі для staff tech salary bonus,8626,2023-08-14
3750,infra,infra_base,infra_base_rent,infra_base_rent_space,Деталі для infra base rent space,1158,2024-07-25
3751,infra,infra_base,infra_base_repair,infra_base_repair_equipment,Деталі для infra base repair equipment,3451,2024-02-08
3752,infra,infra_telecom,infra_telecom_modern,infra_telecom_modern_replace,Деталі для infra telecom modern replace,9116,2024-06-06
3753,infra,infra_base,infra_base_repair,infra_base_repair_servicing,Деталі для infra base repair servicing,5747,2024-09-26
3754,admin,admin_marketing,admin_marketing_events,admin_marketing_events_promos,Деталі для admin marketing events promos,6327,2023-10-03
3755,staff,staff_tech,staff_tech_salary,staff_tech_salary_base,Деталі для staff tech salary base,8016,2024-03-07
3756,infra,infra_telecom,infra_telecom_modern,infra_telecom_modern_replace,Деталі для infra telecom modern replace,1165,2024-09-06
3757,staff,staff_support,staff_support_expenses,staff_support_expenses_transport,Деталі для staff support expenses transport,3173,2023-02-07
3758,staff,staff_tech,staff_tech_salary,staff_tech_salary_base,Деталі для staff tech salary base,9839,2023-10-13
3759,infra,infra_base,infra_base_rent,infra_base_rent_space,Деталі для infra base rent space,6873,2023-11-27
3760,admin,admin_office,admin_office_rent,admin_office_rent_parking,Деталі для admin office rent parking,1652,2024-06-14
3761,staff,staff_tech,staff_tech_salary,staff_tech_salary_bonus,Деталі для staff tech salary bonus,5247,2023-12-29
3762,infra,infra_base,infra_base_repair,infra_base_repair_parts,Деталі для infra base repair parts,4329,2024-06-01
3763,infra,infra_base,infra_base_repair,infra_base_repair_equipment,Деталі для infra base repair equipment,4048,2023-02-26
3764,staff,staff_tech,staff_tech_salary,staff_tech_salary_bonus,Деталі для staff tech salary bonus,3312,2024-02-07
3765,admin,admin_marketing,admin_marketing_events,admin_marketing_events_promos,Деталі для admin marketing events promos,2350,2023-03-11
3766,infra,infra_base,infra_base_repair,infra_base_repair_servicing,Деталі для infra base repair servicing,2854,2023-08-07
3767,staff,staff_tech,staff_tech_salary,staff_tech_salary_base,Деталі для staff tech salary base,3383,2023-01-04
3768,admin,admin_market,admin_market_research,admin_market_research_competitors,Деталі для admin market research competitors,2009,2024-04-05
3769,support,support_tech,support_tech_repair,support_tech_repair_parts,Деталі для support tech repair parts,8424,2023-02-28
3770,infra,infra_base,infra_base_rent,infra_base_rent_land,Деталі для infra base rent land,3263,2024-02-07
3771,staff,staff_tech,staff_tech_salary,staff_tech_salary_base,Деталі для staff tech salary base,9363,2023-08-09
3772,infra,infra_base,infra_base_repair,infra_base_repair_servicing,Деталі для infra base repair servicing,8502,2024-08-23
3773,support,support_tech,support_tech_update,support_tech_update_system,Деталі для support tech update system,3592,2024-05-03
3774,support,support_client,support_client_training,support_client_training_courses,Деталі для support client training courses,5436,2024-02-11
3775,infra,infra_base,infra_base_repair,infra_base_repair_equipment,Деталі для infra base repair equipment,2581,2024-05-09
3776,infra,infra_base,infra_base_repair,infra_base_repair_servicing,Деталі для infra base repair servicing,6731,2024-03-30
3777,staff,staff_tech,staff_tech_salary,staff_tech_salary_base,Деталі для staff tech salary base,2861,2023-01-31
3778,infra,infra_base,infra_base_rent,infra_base_rent_utilities,Деталі для infra base rent utilities,6511,2024-01-24
3779,infra,infra_base,infra_base_repair,infra_base_repair_servicing,Деталі для infra base repair servicing,5003,2023-10-10
3780,extra,extra_consult,extra_consult_info,extra_consult_info_research,Деталі для extra consult info research,6634,2023-08-22
3781,extra,extra_security,extra_security_guard,extra_security_guard_premises,Деталі для extra security guard premises,5713,2023-10-21
3782,infra,infra_cable,infra_cable_upgrade,infra_cable_upgrade_replace,Деталі для infra cable upgrade replace,2057,2023-01-07
3783,infra,infra_telecom,infra_telecom_modern,infra_telecom_modern_replace,Деталі для infra telecom modern replace,2320,2024-01-14
3784,infra,infra_cable,infra_cable_maint,infra_cable_maint_check,Деталі для infra cable maint check,7562,2024-04-22
3785,support,support_tech,support_tech_repair,support_tech_repair_parts,Деталі для support tech repair parts,9796,2023-12-23
3786,extra,extra_consult,extra_consult_outsourcing,extra_consult_outsourcing_finance,Деталі для extra consult outsourcing finance,3350,2023-08-06
3787,infra,infra_cable,infra_cable_upgrade,infra_cable_upgrade_fiber,Деталі для infra cable upgrade fiber,3569,2024-04-27
3788,extra,extra_security,extra_security_guard,extra_security_guard_premises,Деталі для extra security guard premises,8026,2024-02-15
3789,staff,staff_tech,staff_tech_salary,staff_tech_salary_bonus,Деталі для staff tech salary bonus,8015,2024-07-08
3790,staff,staff_tech,staff_tech_salary,staff_tech_salary_base,Деталі для staff tech salary base,4004,2023-10-29
3791,infra,infra_base,infra_base_repair,infra_base_repair_equipment,Деталі для infra base repair equipment,1190,2023-03-01
3792,infra,infra_cable,infra_cable_maint,infra_cable_maint_preventive,Деталі для infra cable maint preventive,5045,2023-06-21
3793,infra,infra_base,infra_base_repair,infra_base_repair_parts,Деталі для infra base repair parts,5058,2023-06-25
3794,infra,infra_base,infra_base_repair,infra_base_repair_equipment,Деталі для infra base repair equipment,8940,2023-06-24
3795,infra,infra_cable,infra_cable_upgrade,infra_cable_upgrade_replace,Деталі для infra cable upgrade replace,3883,2023-10-07
3796,staff,staff_tech,staff_tech_salary,staff_tech_salary_compensation,Деталі для staff tech salary compensation,4708,2023-04-27
3797,admin,admin_office,admin_office_rent,admin_office_rent_parking,Деталі для admin office rent parking,4659,2024-04-13
3798,support,support_client,support_client_training,support_client_training_courses,Деталі для support client training courses,5777,2023-04-04
3799,infra,infra_base,infra_base_repair,infra_base_repair_parts,Деталі для infra base repair parts,2913,2024-02-14
3800,infra,infra_telecom,infra_telecom_serv,infra_telecom_serv_check,Деталі для infra telecom serv check,8729,2024-05-01
3801,staff,staff_support,staff_support_expenses,staff_support_expenses_transport,Деталі для staff support expenses transport,9935,2024-04-08
3802,support,support_tech,support_tech_repair,support_tech_repair_parts,Деталі для support tech repair parts,8383,2024-04-26
3803,support,support_tech,support_tech_update,support_tech_update_license,Деталі для support tech update license,3857,2023-09-11
3804,staff,staff_tech,staff_tech_salary,staff_tech_salary_base,Деталі для staff tech salary base,8856,2023-05-13
3805,infra,infra_base,infra_base_rent,infra_base_rent_space,Деталі для infra base rent space,1878,2024-04-09
3806,infra,infra_base,infra_base_repair,infra_base_repair_equipment,Деталі для infra base repair equipment,9886,2024-07-20
3807,infra,infra_cable,infra_cable_upgrade,infra_cable_upgrade_fiber,Деталі для infra cable upgrade fiber,9186,2023-08-28
3808,staff,staff_tech,staff_tech_insurance,staff_tech_insurance_health,Деталі для staff tech insurance health,2350,2024-04-20
3809,staff,staff_admin,staff_admin_salary,staff_admin_salary_base,Деталі для staff admin salary base,2964,2024-04-02
3810,staff,staff_support,staff_support_expenses,staff_support_expenses_transport,Деталі для staff support expenses transport,8938,2024-04-21
3811,infra,infra_cable,infra_cable_upgrade,infra_cable_upgrade_replace,Деталі для infra cable upgrade replace,8701,2024-04-02
3812,infra,infra_base,infra_base_repair,infra_base_repair_servicing,Деталі для infra base repair servicing,7544,2024-07-21
3813,infra,infra_base,infra_base_repair,infra_base_repair_servicing,Деталі для infra base repair servicing,9062,2024-04-18
3814,support,support_client,support_client_equip,support_client_equip_headsets,Деталі для support client equip headsets,3083,2023-12-24
3815,infra,infra_base,infra_base_rent,infra_base_rent_land,Деталі для infra base rent land,4340,2024-06-08
3816,extra,extra_consult,extra_consult_outsourcing,extra_consult_outsourcing_legal,Деталі для extra consult outsourcing legal,9096,2024-01-29
3817,admin,admin_market,admin_market_research,admin_market_research_competitors,Деталі для admin market research competitors,4019,2023-07-05
3818,admin,admin_office,admin_office_rent,admin_office_rent_utilities,Деталі для admin office rent utilities,2434,2024-06-21
3819,infra,infra_base,infra_base_repair,infra_base_repair_servicing,Деталі для infra base repair servicing,8378,2024-01-25
3820,staff,staff_tech,staff_tech_insurance,staff_tech_insurance_pension,Деталі для staff tech insurance pension,7265,2024-04-02
3821,infra,infra_cable,infra_cable_upgrade,infra_cable_upgrade_modern,Деталі для infra cable upgrade modern,8246,2024-10-20
3822,admin,admin_marketing,admin_marketing_ads,admin_marketing_ads_online,Деталі для admin marketing ads online,2588,2024-04-30
3823,infra,infra_base,infra_base_repair,infra_base_repair_equipment,Деталі для infra base repair equipment,9192,2023-05-17
3824,infra,infra_base,infra_base_rent,infra_base_rent_space,Деталі для infra base rent space,9889,2023-03-06
3825,infra,infra_base,infra_base_repair,infra_base_repair_equipment,Деталі для infra base repair equipment,3756,2023-11-27
3826,infra,infra_cable,infra_cable_upgrade,infra_cable_upgrade_modern,Деталі для infra cable upgrade modern,6085,2024-06-10
3827,infra,infra_base,infra_base_repair,infra_base_repair_equipment,Деталі для infra base repair equipment,5143,2023-08-19
3828,staff,staff_tech,staff_tech_insurance,staff_tech_insurance_health,Деталі для staff tech insurance health,1421,2024-09-02
3829,extra,extra_consult,extra_consult_outsourcing,extra_consult_outsourcing_finance,Деталі для extra consult outsourcing finance,7673,2023-04-15
3830,infra,infra_base,infra_base_repair,infra_base_repair_parts,Деталі для infra base repair parts,1537,2024-03-11
3831,infra,infra_base,infra_base_repair,infra_base_repair_servicing,Деталі для infra base repair servicing,9951,2023-05-08
3832,infra,infra_cable,infra_cable_upgrade,infra_cable_upgrade_fiber,Деталі для infra cable upgrade fiber,2222,2024-08-05
3833,infra,infra_telecom,infra_telecom_serv,infra_telecom_serv_config,Деталі для infra telecom serv config,1540,2023-06-25
3834,extra,extra_security,extra_security_guard,extra_security_guard_premises,Деталі для extra security guard premises,9083,2023-08-17
3835,infra,infra_base,infra_base_repair,infra_base_repair_equipment,Деталі для infra base repair equipment,7742,2023-09-28
3836,admin,admin_market,admin_market_research,admin_market_research_competitors,Деталі для admin market research competitors,6523,2024-01-15
3837,support,support_client,support_client_equip,support_client_equip_headsets,Деталі для support client equip headsets,1015,2023-11-11
3838,infra,infra_base,infra_base_repair,infra_base_repair_servicing,Деталі для infra base repair servicing,9602,2023-02-21
3839,admin,admin_marketing,admin_marketing_ads,admin_marketing_ads_online,Деталі для admin marketing ads online,4343,2024-03-14
3840,infra,infra_cable,infra_cable_maint,infra_cable_maint_diagnostics,Деталі для infra cable maint diagnostics,7069,2024-06-04
3841,admin,admin_marketing,admin_marketing_ads,admin_marketing_ads_print,Деталі для admin marketing ads print,4039,2023-06-21
3842,support,support_tech,support_tech_update,support_tech_update_system,Деталі для support tech update system,9447,2024-06-08
3843,infra,infra_telecom,infra_telecom_purchase,infra_telecom_purchase_antenna,Деталі для infra telecom purchase antenna,4166,2024-02-13
3844,support,support_client,support_client_training,support_client_training_courses,Деталі для support client training courses,7785,2023-01-23
3845,infra,infra_cable,infra_cable_upgrade,infra_cable_upgrade_replace,Деталі для infra cable upgrade replace,2207,2024-02-21
3846,infra,infra_base,infra_base_rent,infra_base_rent_land,Деталі для infra base rent land,5836,2023-01-23
3847,staff,staff_tech,staff_tech_salary,staff_tech_salary_base,Деталі для staff tech salary base,6980,2023-11-14
3848,infra,infra_base,infra_base_repair,infra_base_repair_servicing,Деталі для infra base repair servicing,6378,2023-06-06
3849,support,support_client,support_client_equip,support_client_equip_headsets,Деталі для support client equip headsets,9935,2024-03-08
3850,infra,infra_base,infra_base_repair,infra_base_repair_equipment,Деталі для infra base repair equipment,6617,2024-10-15
3851,infra,infra_base,infra_base_repair,infra_base_repair_equipment,Деталі для infra base repair equipment,6349,2024-02-20
3852,extra,extra_it_outsource,extra_it_outsource_infra_mgmt,extra_it_outsource_infra_mgmt,Деталі для extra it outsource infra mgmt,8092,2024-09-05
3853,infra,infra_base,infra_base_repair,infra_base_repair_equipment,Деталі для infra base repair equipment,1000,2023-12-17
3854,infra,infra_base,infra_base_repair,infra_base_repair_servicing,Деталі для infra base repair servicing,5438,2024-09-26
3855,admin,admin_marketing,admin_marketing_events,admin_marketing_events_promos,Деталі для admin marketing events promos,1927,2024-01-07
3856,admin,admin_marketing,admin_marketing_events,admin_marketing_events_promos,Деталі для admin marketing events promos,5953,2023-10-12
3857,infra,infra_base,infra_base_rent,infra_base_rent_land,Деталі для infra base rent land,7356,2024-09-05
3858,admin,admin_marketing,admin_marketing_ads,admin_marketing_ads_online,Деталі для admin marketing ads online,3285,2024-11-01
3859,admin,admin_office,admin_office_rent,admin_office_rent_parking,Деталі для admin office rent parking,8702,2024-02-15
3860,infra,infra_base,infra_base_repair,infra_base_repair_equipment,Деталі для infra base repair equipment,8714,2024-05-05
3861,admin,admin_office,admin_office_rent,admin_office_rent_parking,Деталі для admin office rent parking,7025,2024-04-07
3862,infra,infra_base,infra_base_repair,infra_base_repair_servicing,Деталі для infra base repair servicing,2713,2023-11-21
3863,extra,extra_security,extra_security_cyber,extra_security_cyber_antivirus,Деталі для extra security cyber antivirus,3363,2024-10-28
3864,infra,infra_base,infra_base_repair,infra_base_repair_equipment,Деталі для infra base repair equipment,8179,2024-05-01
3865,staff,staff_tech,staff_tech_salary,staff_tech_salary_base,Деталі для staff tech salary base,5406,2023-11-04
3866,extra,extra_security,extra_security_guard,extra_security_guard_premises,Деталі для extra security guard premises,3440,2024-10-02
3867,staff,staff_tech,staff_tech_salary,staff_tech_salary_bonus,Деталі для staff tech salary bonus,8906,2023-11-15
3868,staff,staff_admin,staff_admin_dev,staff_admin_dev_training,Деталі для staff admin dev training,4300,2024-08-05
3869,staff,staff_tech,staff_tech_salary,staff_tech_salary_base,Деталі для staff tech salary base,5112,2023-08-03
3870,staff,staff_tech,staff_tech_salary,staff_tech_salary_compensation,Деталі для staff tech salary compensation,3134,2023-07-08
3871,infra,infra_cable,infra_cable_upgrade,infra_cable_upgrade_fiber,Деталі для infra cable upgrade fiber,9398,2023-07-24
3872,extra,extra_consult,extra_consult_outsourcing,extra_consult_outsourcing_hr,Деталі для extra consult outsourcing hr,3180,2023-04-25
3873,infra,infra_base,infra_base_repair,infra_base_repair_equipment,Деталі для infra base repair equipment,1951,2024-01-01
3874,support,support_tech,support_tech_repair,support_tech_repair_diagnosis,Деталі для support tech repair diagnosis,2596,2023-08-19
3875,staff,staff_tech,staff_tech_salary,staff_tech_salary_base,Деталі для staff tech salary base,6755,2023-05-20
3876,admin,admin_office,admin_office_supplies,admin_office_supplies_cartridges,Деталі для admin office supplies cartridges,9552,2024-07-01
3877,infra,infra_cable,infra_cable_maint,infra_cable_maint_preventive,Деталі для infra cable maint preventive,3233,2023-08-09
3878,infra,infra_cable,infra_cable_maint,infra_cable_maint_diagnostics,Деталі для infra cable maint diagnostics,3655,2023-10-09
3879,infra,infra_base,infra_base_repair,infra_base_repair_equipment,Деталі для infra base repair equipment,1991,2024-05-09
3880,infra,infra_base,infra_base_repair,infra_base_repair_servicing,Деталі для infra base repair servicing,3481,2023-02-03
3881,infra,infra_base,infra_base_repair,infra_base_repair_servicing,Деталі для infra base repair servicing,5731,2024-06-07
3882,staff,staff_tech,staff_tech_salary,staff_tech_salary_base,Деталі для staff tech salary base,5176,2023-02-26
3883,support,support_tech,support_tech_update,support_tech_update_license,Деталі для support tech update license,2732,2023-04-26
3884,admin,admin_office,admin_office_supplies,admin_office_supplies_paper,Деталі для admin office supplies paper,7423,2023-07-31
3885,extra,extra_consult,extra_consult_outsourcing,extra_consult_outsourcing_legal,Деталі для extra consult outsourcing legal,7870,2023-02-15
3886,infra,infra_base,infra_base_repair,infra_base_repair_equipment,Деталі для infra base repair equipment,1792,2023-04-23
3887,staff,staff_support,staff_support_expenses,staff_support_expenses_transport,Деталі для staff support expenses transport,4403,2023-07-26
3888,extra,extra_consult,extra_consult_outsourcing,extra_consult_outsourcing_legal,Деталі для extra consult outsourcing legal,5026,2023-10-17
3889,infra,infra_base,infra_base_repair,infra_base_repair_equipment,Деталі для infra base repair equipment,8384,2024-02-15
3890,support,support_tech,support_tech_update,support_tech_update_license,Деталі для support tech update license,3198,2023-07-31
3891,infra,infra_base,infra_base_repair,infra_base_repair_equipment,Деталі для infra base repair equipment,2732,2023-06-04
3892,extra,extra_security,extra_security_guard,extra_security_guard_alarm,Деталі для extra security guard alarm,8007,2024-02-20
3893,infra,infra_base,infra_base_repair,infra_base_repair_servicing,Деталі для infra base repair servicing,7967,2024-08-19
3894,staff,staff_tech,staff_tech_salary,staff_tech_salary_bonus,Деталі для staff tech salary bonus,8386,2024-08-06
3895,infra,infra_base,infra_base_repair,infra_base_repair_equipment,Деталі для infra base repair equipment,2862,2024-09-10
3896,support,support_client,support_client_training,support_client_training_courses,Деталі для support client training courses,3168,2023-06-23
3897,extra,extra_security,extra_security_guard,extra_security_guard_cameras,Деталі для extra security guard cameras,9160,2023-08-26
3898,infra,infra_cable,infra_cable_maint,infra_cable_maint_check,Деталі для infra cable maint check,1844,2024-10-19
3899,infra,infra_base,infra_base_rent,infra_base_rent_land,Деталі для infra base rent land,7139,2023-01-07
3900,infra,infra_cable,infra_cable_upgrade,infra_cable_upgrade_replace,Деталі для infra cable upgrade replace,2116,2024-08-05
3901,infra,infra_cable,infra_cable_upgrade,infra_cable_upgrade_fiber,Деталі для infra cable upgrade fiber,4176,2023-08-25
3902,support,support_client,support_client_training,support_client_training_courses,Деталі для support client training courses,7996,2023-04-27
3903,infra,infra_base,infra_base_rent,infra_base_rent_land,Деталі для infra base rent land,2203,2023-08-20
3904,extra,extra_consult,extra_consult_outsourcing,extra_consult_outsourcing_legal,Деталі для extra consult outsourcing legal,8735,2023-08-01
3905,extra,extra_it_outsource,extra_it_outsource_sys_mgmt,extra_it_outsource_remote_admin,Деталі для extra it outsource remote admin,1019,2024-07-20
3906,admin,admin_marketing,admin_marketing_ads,admin_marketing_ads_print,Деталі для admin marketing ads print,9748,2023-07-16
3907,staff,staff_support,staff_support_expenses,staff_support_expenses_meals,Деталі для staff support expenses meals,1196,2023-04-17
3908,infra,infra_base,infra_base_rent,infra_base_rent_utilities,Деталі для infra base rent utilities,4278,2023-11-09
3909,infra,infra_cable,infra_cable_upgrade,infra_cable_upgrade_replace,Деталі для infra cable upgrade replace,6219,2023-08-26
3910,infra,infra_cable,infra_cable_upgrade,infra_cable_upgrade_replace,Деталі для infra cable upgrade replace,8796,2023-10-31
3911,infra,infra_cable,infra_cable_upgrade,infra_cable_upgrade_fiber,Деталі для infra cable upgrade fiber,2595,2023-04-17
3912,infra,infra_base,infra_base_repair,infra_base_repair_parts,Деталі для infra base repair parts,4481,2023-03-11
3913,admin,admin_office,admin_office_supplies,admin_office_supplies_cartridges,Деталі для admin office supplies cartridges,7062,2023-01-08
3914,staff,staff_tech,staff_tech_salary,staff_tech_salary_compensation,Деталі для staff tech salary compensation,1598,2023-12-16
3915,infra,infra_base,infra_base_repair,infra_base_repair_servicing,Деталі для infra base repair servicing,3492,2023-08-19
3916,staff,staff_tech,staff_tech_salary,staff_tech_salary_compensation,Деталі для staff tech salary compensation,8532,2024-09-13
3917,infra,infra_base,infra_base_rent,infra_base_rent_land,Деталі для infra base rent land,6506,2023-09-04
3918,infra,infra_base,infra_base_repair,infra_base_repair_servicing,Деталі для infra base repair servicing,9362,2023-09-03
3919,infra,infra_telecom,infra_telecom_purchase,infra_telecom_purchase_antenna,Деталі для infra telecom purchase antenna,5887,2023-01-22
3920,infra,infra_cable,infra_cable_maint,infra_cable_maint_diagnostics,Деталі для infra cable maint diagnostics,7062,2023-01-21
3921,staff,staff_admin,staff_admin_dev,staff_admin_dev_courses,Деталі для staff admin dev courses,3227,2024-04-16
3922,support,support_tech,support_tech_update,support_tech_update_system,Деталі для support tech update system,5380,2024-10-22
3923,staff,staff_tech,staff_tech_salary,staff_tech_salary_bonus,Деталі для staff tech salary bonus,5612,2024-06-10
3924,infra,infra_base,infra_base_repair,infra_base_repair_equipment,Деталі для infra base repair equipment,1033,2023-10-23
3925,infra,infra_telecom,infra_telecom_purchase,infra_telecom_purchase_servers,Деталі для infra telecom purchase servers,7271,2024-09-17
3926,infra,infra_base,infra_base_repair,infra_base_repair_servicing,Деталі для infra base repair servicing,1513,2023-01-01
3927,infra,infra_base,infra_base_rent,infra_base_rent_space,Деталі для infra base rent space,9003,2023-12-04
3928,infra,infra_base,infra_base_repair,infra_base_repair_equipment,Деталі для infra base repair equipment,1976,2023-07-17
3929,extra,extra_security,extra_security_guard,extra_security_guard_cameras,Деталі для extra security guard cameras,5461,2024-02-05
3930,infra,infra_base,infra_base_rent,infra_base_rent_land,Деталі для infra base rent land,7399,2024-06-17
3931,support,support_tech,support_tech_update,support_tech_update_license,Деталі для support tech update license,5328,2023-08-21
3932,infra,infra_cable,infra_cable_upgrade,infra_cable_upgrade_replace,Деталі для infra cable upgrade replace,5430,2024-02-08
3933,support,support_tech,support_tech_update,support_tech_update_license,Деталі для support tech update license,2111,2023-08-28
3934,infra,infra_cable,infra_cable_upgrade,infra_cable_upgrade_fiber,Деталі для infra cable upgrade fiber,3373,2023-01-17
3935,infra,infra_base,infra_base_repair,infra_base_repair_equipment,Деталі для infra base repair equipment,1709,2023-06-26
3936,extra,extra_consult,extra_consult_outsourcing,extra_consult_outsourcing_legal,Деталі для extra consult outsourcing legal,9201,2024-06-14
3937,infra,infra_base,infra_base_repair,infra_base_repair_parts,Деталі для infra base repair parts,3716,2023-07-26
3938,staff,staff_admin,staff_admin_salary,staff_admin_salary_bonus,Деталі для staff admin salary bonus,3931,2023-03-24
3939,infra,infra_base,infra_base_rent,infra_base_rent_land,Деталі для infra base rent land,7323,2024-08-24
3940,infra,infra_base,infra_base_repair,infra_base_repair_servicing,Деталі для infra base repair servicing,9522,2024-09-01
3941,admin,admin_marketing,admin_marketing_events,admin_marketing_events_expos,Деталі для admin marketing events expos,3184,2023-12-27
3942,infra,infra_cable,infra_cable_upgrade,infra_cable_upgrade_modern,Деталі для infra cable upgrade modern,8148,2024-07-21
3943,infra,infra_base,infra_base_repair,infra_base_repair_equipment,Деталі для infra base repair equipment,3711,2023-01-22
3944,extra,extra_consult,extra_consult_outsourcing,extra_consult_outsourcing_finance,Деталі для extra consult outsourcing finance,8655,2023-10-25
3945,staff,staff_tech,staff_tech_salary,staff_tech_salary_bonus,Деталі для staff tech salary bonus,6378,2023-03-18
3946,infra,infra_base,infra_base_repair,infra_base_repair_servicing,Деталі для infra base repair servicing,7195,2023-04-26
3947,staff,staff_tech,staff_tech_salary,staff_tech_salary_bonus,Деталі для staff tech salary bonus,4048,2023-12-25
3948,infra,infra_base,infra_base_rent,infra_base_rent_space,Деталі для infra base rent space,6263,2024-03-10
3949,infra,infra_base,infra_base_repair,infra_base_repair_equipment,Деталі для infra base repair equipment,9839,2023-09-05
3950,infra,infra_cable,infra_cable_maint,infra_cable_maint_check,Деталі для infra cable maint check,2547,2023-03-25
