id,category0,category1,category2,category3,details,price,date
754,infra,infra_telecom,infra_telecom_modern,infra_telecom_modern_optim,Деталі для infra telecom modern optim,9468,2023-03-02
755,staff,staff_tech,staff_tech_salary,staff_tech_salary_compensation,Деталі для staff tech salary compensation,3591,2024-07-20
756,extra,extra_security,extra_security_cyber,extra_security_cyber_antivirus,Деталі для extra security cyber antivirus,3854,2023-04-07
757,infra,infra_base,infra_base_repair,infra_base_repair_equipment,Деталі для infra base repair equipment,2029,2023-04-19
758,support,support_client,support_client_equip,support_client_equip_computers,Деталі для support client equip computers,1086,2024-04-09
759,admin,admin_market,admin_market_research,admin_market_research_surveys,Деталі для admin market research surveys,7968,2024-04-01
760,extra,extra_it_outsource,extra_it_outsource_sys_mgmt,extra_it_outsource_tech_support,Деталі для extra it outsource tech support,3700,2024-11-02
761,admin,admin_market,admin_market_research,admin_market_research_surveys,Деталі для admin market research surveys,6164,2024-02-05
762,extra,extra_security,extra_security_guard,extra_security_guard_cameras,Деталі для extra security guard cameras,5757,2023-10-16
763,infra,infra_cable,infra_cable_upgrade,infra_cable_upgrade_replace,Деталі для infra cable upgrade replace,9690,2024-09-25
764,staff,staff_support,staff_support_bonus,staff_support_bonus_achiev,Деталі для staff support bonus achiev,8178,2023-07-25
765,support,support_tech,support_tech_repair,support_tech_repair_diagnosis,Деталі для support tech repair diagnosis,5507,2024-10-25
766,support,support_client,support_client_training,support_client_training_seminars,Деталі для support client training seminars,4360,2024-04-25
767,support,support_client,support_client_equip,support_client_equip_software,Деталі для support client equip software,6097,2024-03-24
768,extra,extra_security,extra_security_cyber,extra_security_cyber_data,Деталі для extra security cyber data,5236,2023-04-03
769,extra,extra_consult,extra_consult_outsourcing,extra_consult_outsourcing_legal,Деталі для extra consult outsourcing legal,5390,2024-10-01
770,staff,staff_tech,staff_tech_salary,staff_tech_salary_base,Деталі для staff tech salary base,6126,2023-11-10
771,infra,infra_telecom,infra_telecom_purchase,infra_telecom_purchase_antenna,Деталі для infra telecom purchase antenna,2776,2024-07-27
772,infra,infra_telecom,infra_telecom_purchase,infra_telecom_purchase_modules,Деталі для infra telecom purchase modules,2788,2024-01-22
773,extra,extra_consult,extra_consult_outsourcing,extra_consult_outsourcing_finance,Деталі для extra consult outsourcing finance,4893,2024-10-29
774,infra,infra_base,infra_base_repair,infra_base_repair_equipment,Деталі для infra base repair equipment,7773,2023-07-18
775,extra,extra_it_outsource,extra_it_outsource_sys_mgmt,extra_it_outsource_remote_admin,Деталі для extra it outsource remote admin,5008,2024-03-04
776,support,support_client,support_client_training,support_client_training_workshops,Деталі для support client training workshops,5637,2023-02-26
777,staff,staff_support,staff_support_bonus,staff_support_bonus_perf,Деталі для staff support bonus perf,4719,2024-06-17
778,admin,admin_market,admin_market_research,admin_market_research_competitors,Деталі для admin market research competitors,6991,2023-10-19
779,admin,admin_office,admin_office_rent,admin_office_rent_office,Деталі для admin office rent office,5177,2023-11-29
780,extra,extra_security,extra_security_guard,extra_security_guard_premises,Деталі для extra security guard premises,1634,2023-11-19
781,support,support_client,support_client_equip,support_client_equip_headsets,Деталі для support client equip headsets,6951,2023-02-09
782,support,support_client,support_client_equip,support_client_equip_software,Деталі для support client equip software,8739,2023-05-02
783,support,support_tech,support_tech_repair,support_tech_repair_diagnosis,Деталі для support tech repair diagnosis,4306,2023-03-03
784,infra,infra_base,infra_base_rent,infra_base_rent_utilities,Деталі для infra base rent utilities,8291,2024-04-26
785,extra,extra_it_outsource,extra_it_outsource_infra_mgmt,extra_it_outsource_infra_mgmt,Деталі для extra it outsource infra mgmt,6255,2023-07-20
786,staff,staff_admin,staff_admin_salary,staff_admin_salary_base,Деталі для staff admin salary base,3854,2024-04-24
787,staff,staff_tech,staff_tech_salary,staff_tech_salary_base,Деталі для staff tech salary base,6330,2023-02-13
788,extra,extra_it_outsource,extra_it_outsource_sys_mgmt,extra_it_outsource_sys_mgmt,Деталі для extra it outsource sys mgmt,3942,2023-08-08
789,extra,extra_security,extra_security_guard,extra_security_guard_alarm,Деталі для extra security guard alarm,1990,2024-07-29
790,staff,staff_admin,staff_admin_salary,staff_admin_salary_base,Деталі для staff admin salary base,4645,2024-03-20
791,extra,extra_it_outsource,extra_it_outsource_infra_mgmt,extra_it_outsource_security,Деталі для extra it outsource security,6944,2023-02-09
792,extra,extra_it_outsource,extra_it_outsource_infra_mgmt,extra_it_outsource_access_ctrl,Деталі для extra it outsource access ctrl,7859,2024-10-11
793,admin,admin_market,admin_market_research,admin_market_research_surveys,Деталі для admin market research surveys,6455,2024-08-15
794,staff,staff_admin,staff_admin_dev,staff_admin_dev_training,Деталі для staff admin dev training,1857,2024-10-19
795,infra,infra_cable,infra_cable_maint,infra_cable_maint_check,Деталі для infra cable maint check,5334,2023-07-14
796,support,support_tech,support_tech_repair,support_tech_repair_parts,Деталі для support tech repair parts,7111,2023-06-05
797,extra,extra_security,extra_security_cyber,extra_security_cyber_antivirus,Деталі для extra security cyber antivirus,1922,2024-08-08
798,extra,extra_it_outsource,extra_it_outsource_sys_mgmt,extra_it_outsource_tech_support,Деталі для extra it outsource tech support,5933,2023-12-06
799,staff,staff_tech,staff_tech_insurance,staff_tech_insurance_health,Деталі для staff tech insurance health,9960,2024-11-07
800,extra,extra_consult,extra_consult_info,extra_consult_info_reviews,Деталі для extra consult info reviews,6710,2024-05-31
801,admin,admin_marketing,admin_marketing_events,admin_marketing_events_expos,Деталі для admin marketing events expos,3103,2024-01-01
802,support,support_tech,support_tech_update,support_tech_update_compat,Деталі для support tech update compat,9092,2024-03-30
803,extra,extra_security,extra_security_cyber,extra_security_cyber_monitoring,Деталі для extra security cyber monitoring,3378,2023-07-01
804,extra,extra_security,extra_security_cyber,extra_security_cyber_data,Деталі для extra security cyber data,9490,2023-04-01
805,extra,extra_security,extra_security_guard,extra_security_guard_premises,Деталі для extra security guard premises,8002,2024-11-05
806,extra,extra_consult,extra_consult_outsourcing,extra_consult_outsourcing_hr,Деталі для extra consult outsourcing hr,3964,2024-05-13
807,support,support_tech,support_tech_repair,support_tech_repair_parts,Деталі для support tech repair parts,3850,2024-08-20
808,staff,staff_tech,staff_tech_insurance,staff_tech_insurance_pension,Деталі для staff tech insurance pension,4839,2023-08-23
809,staff,staff_support,staff_support_expenses,staff_support_expenses_transport,Деталі для staff support expenses transport,1067,2024-07-26
810,extra,extra_it_outsource,extra_it_outsource_sys_mgmt,extra_it_outsource_tech_support,Деталі для extra it outsource tech support,4521,2023-03-15
811,extra,extra_it_outsource,extra_it_outsource_sys_mgmt,extra_it_outsource_tech_support,Деталі для extra it outsource tech support,7039,2024-10-12
812,staff,staff_support,staff_support_bonus,staff_support_bonus_innov,Деталі для staff support bonus innov,4262,2023-11-11
813,extra,extra_it_outsource,extra_it_outsource_sys_mgmt,extra_it_outsource_remote_admin,Деталі для extra it outsource remote admin,6232,2023-06-19
814,admin,admin_marketing,admin_marketing_ads,admin_marketing_ads_print,Деталі для admin marketing ads print,5383,2023-07-08
815,staff,staff_support,staff_support_expenses,staff_support_expenses_meals,Деталі для staff support expenses meals,8031,2024-04-15
816,support,support_client,support_client_equip,support_client_equip_computers,Деталі для support client equip computers,4414,2024-02-29
817,support,support_client,support_client_training,support_client_training_courses,Деталі для support client training courses,3505,2023-03-05
818,admin,admin_office,admin_office_rent,admin_office_rent_parking,Деталі для admin office rent parking,8086,2023-04-03
819,staff,staff_admin,staff_admin_dev,staff_admin_dev_courses,Деталі для staff admin dev courses,9566,2023-02-28
820,support,support_client,support_client_equip,support_client_equip_headsets,Деталі для support client equip headsets,5627,2023-08-10
821,support,support_tech,support_tech_update,support_tech_update_system,Деталі для support tech update system,6213,2023-01-13
822,extra,extra_security,extra_security_guard,extra_security_guard_premises,Деталі для extra security guard premises,3789,2024-03-13
823,staff,staff_support,staff_support_bonus,staff_support_bonus_achiev,Деталі для staff support bonus achiev,8175,2023-01-29
824,staff,staff_admin,staff_admin_salary,staff_admin_salary_compensation,Деталі для staff admin salary compensation,6866,2024-06-02
825,extra,extra_it_outsource,extra_it_outsource_sys_mgmt,extra_it_outsource_tech_support,Деталі для extra it outsource tech support,8382,2023-03-29
826,infra,infra_telecom,infra_telecom_serv,infra_telecom_serv_check,Деталі для infra telecom serv check,2257,2024-04-09
827,infra,infra_telecom,infra_telecom_serv,infra_telecom_serv_check,Деталі для infra telecom serv check,4805,2024-01-01
828,admin,admin_market,admin_market_research,admin_market_research_competitors,Деталі для admin market research competitors,6750,2023-09-25
829,infra,infra_base,infra_base_rent,infra_base_rent_land,Деталі для infra base rent land,7034,2024-05-08
830,support,support_tech,support_tech_update,support_tech_update_compat,Деталі для support tech update compat,3411,2024-07-23
831,staff,staff_support,staff_support_bonus,staff_support_bonus_perf,Деталі для staff support bonus perf,3775,2024-07-17
832,extra,extra_it_outsource,extra_it_outsource_sys_mgmt,extra_it_outsource_remote_admin,Деталі для extra it outsource remote admin,9775,2023-10-23
833,admin,admin_market,admin_market_research,admin_market_research_surveys,Деталі для admin market research surveys,9301,2023-07-11
834,extra,extra_security,extra_security_cyber,extra_security_cyber_monitoring,Деталі для extra security cyber monitoring,5134,2024-06-23
835,infra,infra_base,infra_base_repair,infra_base_repair_equipment,Деталі для infra base repair equipment,6457,2023-06-15
836,staff,staff_support,staff_support_expenses,staff_support_expenses_travel,Деталі для staff support expenses travel,3011,2023-10-29
837,extra,extra_security,extra_security_cyber,extra_security_cyber_monitoring,Деталі для extra security cyber monitoring,8522,2023-04-22
838,admin,admin_marketing,admin_marketing_ads,admin_marketing_ads_online,Деталі для admin marketing ads online,4136,2023-09-04
839,staff,staff_tech,staff_tech_salary,staff_tech_salary_bonus,Деталі для staff tech salary bonus,7324,2023-07-03
840,staff,staff_tech,staff_tech_insurance,staff_tech_insurance_health,Деталі для staff tech insurance health,6208,2024-06-13
841,support,support_tech,support_tech_update,support_tech_update_license,Деталі для support tech update license,6518,2023-04-16
842,extra,extra_consult,extra_consult_info,extra_consult_info_research,Деталі для extra consult info research,5135,2024-10-21
843,staff,staff_support,staff_support_expenses,staff_support_expenses_meals,Деталі для staff support expenses meals,1844,2023-07-20
844,admin,admin_marketing,admin_marketing_ads,admin_marketing_ads_tv,Деталі для admin marketing ads tv,1226,2023-02-17
845,staff,staff_support,staff_support_expenses,staff_support_expenses_travel,Деталі для staff support expenses travel,3535,2023-08-17
846,support,support_client,support_client_training,support_client_training_workshops,Деталі для support client training workshops,1269,2024-08-29
847,admin,admin_market,admin_market_research,admin_market_research_competitors,Деталі для admin market research competitors,2695,2023-07-06
848,admin,admin_office,admin_office_supplies,admin_office_supplies_furniture,Деталі для admin office supplies furniture,8579,2024-10-04
849,extra,extra_security,extra_security_cyber,extra_security_cyber_monitoring,Деталі для extra security cyber monitoring,7855,2023-09-04
850,infra,infra_cable,infra_cable_maint,infra_cable_maint_diagnostics,Деталі для infra cable maint diagnostics,5482,2023-03-17
851,infra,infra_telecom,infra_telecom_serv,infra_telecom_serv_check,Деталі для infra telecom serv check,6374,2023-11-04
852,infra,infra_telecom,infra_telecom_purchase,infra_telecom_purchase_modules,Деталі для infra telecom purchase modules,5820,2024-08-18
853,admin,admin_office,admin_office_rent,admin_office_rent_utilities,Деталі для admin office rent utilities,3985,2024-09-17
854,infra,infra_base,infra_base_repair,infra_base_repair_servicing,Деталі для infra base repair servicing,3979,2024-04-25
855,infra,infra_telecom,infra_telecom_purchase,infra_telecom_purchase_antenna,Деталі для infra telecom purchase antenna,4129,2023-11-24
856,staff,staff_support,staff_support_expenses,staff_support_expenses_travel,Деталі для staff support expenses travel,9519,2023-11-11
857,staff,staff_support,staff_support_expenses,staff_support_expenses_transport,Деталі для staff support expenses transport,9102,2023-08-17
858,infra,infra_base,infra_base_repair,infra_base_repair_parts,Деталі для infra base repair parts,1721,2024-05-25
859,infra,infra_cable,infra_cable_upgrade,infra_cable_upgrade_fiber,Деталі для infra cable upgrade fiber,7751,2024-05-12
860,extra,extra_security,extra_security_cyber,extra_security_cyber_monitoring,Деталі для extra security cyber monitoring,3828,2023-06-20
861,extra,extra_security,extra_security_guard,extra_security_guard_alarm,Деталі для extra security guard alarm,7992,2024-04-11
862,admin,admin_market,admin_market_research,admin_market_research_competitors,Деталі для admin market research competitors,3761,2023-12-30
863,extra,extra_it_outsource,extra_it_outsource_infra_mgmt,extra_it_outsource_access_ctrl,Деталі для extra it outsource access ctrl,5512,2023-11-04
864,infra,infra_cable,infra_cable_upgrade,infra_cable_upgrade_fiber,Деталі для infra cable upgrade fiber,3786,2023-04-08
865,infra,infra_telecom,infra_telecom_purchase,infra_telecom_purchase_antenna,Деталі для infra telecom purchase antenna,8117,2023-03-13
866,support,support_tech,support_tech_update,support_tech_update_license,Деталі для support tech update license,4303,2023-02-11
867,support,support_client,support_client_training,support_client_training_seminars,Деталі для support client training seminars,7416,2024-04-25
868,staff,staff_tech,staff_tech_salary,staff_tech_salary_base,Деталі для staff tech salary base,9615,2024-02-11
869,staff,staff_admin,staff_admin_salary,staff_admin_salary_base,Деталі для staff admin salary base,1191,2024-05-13
870,infra,infra_base,infra_base_repair,infra_base_repair_parts,Деталі для infra base repair parts,7999,2023-05-29
871,support,support_tech,support_tech_repair,support_tech_repair_devices,Деталі для support tech repair devices,5763,2023-09-30
872,support,support_tech,support_tech_update,support_tech_update_system,Деталі для support tech update system,8538,2023-09-01
873,admin,admin_marketing,admin_marketing_events,admin_marketing_events_promos,Деталі для admin marketing events promos,3105,2023-09-26
874,admin,admin_marketing,admin_marketing_events,admin_marketing_events_promos,Деталі для admin marketing events promos,4176,2023-08-16
875,admin,admin_marketing,admin_marketing_ads,admin_marketing_ads_print,Деталі для admin marketing ads print,6869,2023-07-29
876,infra,infra_telecom,infra_telecom_modern,infra_telecom_modern_firmware,Деталі для infra telecom modern firmware,1183,2024-08-10
877,extra,extra_consult,extra_consult_outsourcing,extra_consult_outsourcing_finance,Деталі для extra consult outsourcing finance,6698,2023-09-07
878,staff,staff_tech,staff_tech_insurance,staff_tech_insurance_life,Деталі для staff tech insurance life,9002,2023-06-01
879,extra,extra_it_outsource,extra_it_outsource_infra_mgmt,extra_it_outsource_security,Деталі для extra it outsource security,1270,2023-06-12
880,admin,admin_office,admin_office_rent,admin_office_rent_parking,Деталі для admin office rent parking,7305,2023-12-17
881,staff,staff_support,staff_support_bonus,staff_support_bonus_achiev,Деталі для staff support bonus achiev,3230,2024-01-03
882,infra,infra_cable,infra_cable_upgrade,infra_cable_upgrade_replace,Деталі для infra cable upgrade replace,5765,2024-01-13
883,extra,extra_consult,extra_consult_info,extra_consult_info_research,Деталі для extra consult info research,1627,2024-04-13
884,extra,extra_consult,extra_consult_info,extra_consult_info_reports,Деталі для extra consult info reports,6884,2023-05-23
885,staff,staff_admin,staff_admin_dev,staff_admin_dev_training,Деталі для staff admin dev training,8192,2023-03-11
886,infra,infra_telecom,infra_telecom_serv,infra_telecom_serv_config,Деталі для infra telecom serv config,2987,2023-04-01
887,staff,staff_tech,staff_tech_insurance,staff_tech_insurance_pension,Деталі для staff tech insurance pension,3773,2024-10-24
888,support,support_tech,support_tech_update,support_tech_update_system,Деталі для support tech update system,5440,2023-06-29
889,infra,infra_telecom,infra_telecom_serv,infra_telecom_serv_check,Деталі для infra telecom serv check,5287,2023-01-05
890,staff,staff_tech,staff_tech_salary,staff_tech_salary_compensation,Деталі для staff tech salary compensation,5538,2023-08-25
891,extra,extra_consult,extra_consult_outsourcing,extra_consult_outsourcing_hr,Деталі для extra consult outsourcing hr,8616,2023-12-26
892,admin,admin_market,admin_market_research,admin_market_research_demand,Деталі для admin market research demand,6898,2023-04-18
893,admin,admin_market,admin_market_research,admin_market_research_demand,Деталі для admin market research demand,1890,2024-03-20
894,extra,extra_security,extra_security_cyber,extra_security_cyber_monitoring,Деталі для extra security cyber monitoring,3504,2024-09-06
895,staff,staff_tech,staff_tech_insurance,staff_tech_insurance_pension,Деталі для staff tech insurance pension,7686,2024-07-17
896,infra,infra_base,infra_base_repair,infra_base_repair_servicing,Деталі для infra base repair servicing,5647,2024-09-04
897,infra,infra_base,infra_base_repair,infra_base_repair_parts,Деталі для infra base repair parts,7837,2024-03-01
898,extra,extra_it_outsource,extra_it_outsource_sys_mgmt,extra_it_outsource_remote_admin,Деталі для extra it outsource remote admin,9869,2024-09-02
899,extra,extra_security,extra_security_guard,extra_security_guard_premises,Деталі для extra security guard premises,5624,2024-08-24
900,extra,extra_consult,extra_consult_info,extra_consult_info_research,Деталі для extra consult info research,5591,2024-08-12
901,extra,extra_security,extra_security_guard,extra_security_guard_cameras,Деталі для extra security guard cameras,8693,2023-08-27
902,extra,extra_it_outsource,extra_it_outsource_infra_mgmt,extra_it_outsource_infra_mgmt,Деталі для extra it outsource infra mgmt,8962,2023-09-26
903,infra,infra_telecom,infra_telecom_purchase,infra_telecom_purchase_modules,Деталі для infra telecom purchase modules,8984,2024-02-11
904,infra,infra_cable,infra_cable_maint,infra_cable_maint_diagnostics,Деталі для infra cable maint diagnostics,1985,2024-06-15
905,support,support_tech,support_tech_update,support_tech_update_system,Деталі для support tech update system,7928,2023-09-06
906,extra,extra_it_outsource,extra_it_outsource_infra_mgmt,extra_it_outsource_security,Деталі для extra it outsource security,8566,2023-01-19
907,support,support_client,support_client_equip,support_client_equip_software,Деталі для support client equip software,8504,2024-02-23
908,support,support_tech,support_tech_update,support_tech_update_compat,Деталі для support tech update compat,9095,2023-05-02
909,admin,admin_office,admin_office_rent,admin_office_rent_office,Деталі для admin office rent office,2073,2023-03-06
910,support,support_tech,support_tech_update,support_tech_update_license,Деталі для support tech update license,2956,2024-04-07
911,admin,admin_market,admin_market_research,admin_market_research_demand,Деталі для admin market research demand,5524,2023-10-11
912,extra,extra_security,extra_security_guard,extra_security_guard_alarm,Деталі для extra security guard alarm,1757,2023-05-16
913,support,support_client,support_client_training,support_client_training_seminars,Деталі для support client training seminars,1961,2024-08-05
914,admin,admin_market,admin_market_research,admin_market_research_surveys,Деталі для admin market research surveys,2001,2023-05-05
915,infra,infra_telecom,infra_telecom_modern,infra_telecom_modern_firmware,Деталі для infra telecom modern firmware,9849,2023-07-16
916,extra,extra_consult,extra_consult_outsourcing,extra_consult_outsourcing_finance,Деталі для extra consult outsourcing finance,5266,2024-01-17
917,extra,extra_it_outsource,extra_it_outsource_sys_mgmt,extra_it_outsource_remote_admin,Деталі для extra it outsource remote admin,9069,2024-09-25
918,extra,extra_security,extra_security_cyber,extra_security_cyber_antivirus,Деталі для extra security cyber antivirus,3053,2023-10-15
919,staff,staff_admin,staff_admin_salary,staff_admin_salary_bonus,Деталі для staff admin salary bonus,1607,2024-04-01
920,extra,extra_security,extra_security_cyber,extra_security_cyber_monitoring,Деталі для extra security cyber monitoring,3671,2024-01-11
921,support,support_client,support_client_training,support_client_training_workshops,Деталі для support client training workshops,4722,2024-02-05
922,admin,admin_market,admin_market_research,admin_market_research_competitors,Деталі для admin market research competitors,1808,2024-02-20
923,support,support_tech,support_tech_repair,support_tech_repair_diagnosis,Деталі для support tech repair diagnosis,3806,2024-05-29
924,infra,infra_telecom,infra_telecom_modern,infra_telecom_modern_replace,Деталі для infra telecom modern replace,2814,2023-03-24
925,extra,extra_it_outsource,extra_it_outsource_sys_mgmt,extra_it_outsource_tech_support,Деталі для extra it outsource tech support,3931,2023-09-13
926,infra,infra_cable,infra_cable_upgrade,infra_cable_upgrade_modern,Деталі для infra cable upgrade modern,4096,2024-08-08
927,staff,staff_tech,staff_tech_insurance,staff_tech_insurance_life,Деталі для staff tech insurance life,7782,2023-01-25
928,support,support_tech,support_tech_update,support_tech_update_system,Деталі для support tech update system,6578,2024-06-06
929,extra,extra_consult,extra_consult_info,extra_consult_info_research,Деталі для extra consult info research,4792,2024-03-23
930,staff,staff_tech,staff_tech_insurance,staff_tech_insurance_life,Деталі для staff tech insurance life,7197,2023-11-27
931,infra,infra_telecom,infra_telecom_modern,infra_telecom_modern_optim,Деталі для infra telecom modern optim,2012,2023-07-06
932,staff,staff_admin,staff_admin_salary,staff_admin_salary_compensation,Деталі для staff admin salary compensation,9622,2023-08-27
933,staff,staff_tech,staff_tech_insurance,staff_tech_insurance_pension,Деталі для staff tech insurance pension,6877,2024-10-03
934,staff,staff_support,staff_support_expenses,staff_support_expenses_travel,Деталі для staff support expenses travel,5686,2023-03-13
935,admin,admin_office,admin_office_supplies,admin_office_supplies_furniture,Деталі для admin office supplies furniture,1016,2023-03-04
936,extra,extra_consult,extra_consult_info,extra_consult_info_research,Деталі для extra consult info research,9711,2023-03-31
937,admin,admin_marketing,admin_marketing_ads,admin_marketing_ads_tv,Деталі для admin marketing ads tv,7543,2023-03-12
938,extra,extra_consult,extra_consult_outsourcing,extra_consult_outsourcing_legal,Деталі для extra consult outsourcing legal,5290,2023-08-16
939,admin,admin_market,admin_market_research,admin_market_research_competitors,Деталі для admin market research competitors,5713,2023-01-21
940,extra,extra_it_outsource,extra_it_outsource_sys_mgmt,extra_it_outsource_sys_mgmt,Деталі для extra it outsource sys mgmt,5933,2023-06-13
941,staff,staff_admin,staff_admin_dev,staff_admin_dev_certification,Деталі для staff admin dev certification,8108,2023-01-30
942,extra,extra_it_outsource,extra_it_outsource_sys_mgmt,extra_it_outsource_remote_admin,Деталі для extra it outsource remote admin,2909,2023-08-09
943,admin,admin_marketing,admin_marketing_events,admin_marketing_events_conferences,Деталі для admin marketing events conferences,1931,2024-07-03
944,admin,admin_market,admin_market_research,admin_market_research_surveys,Деталі для admin market research surveys,9339,2023-01-09
945,admin,admin_marketing,admin_marketing_events,admin_marketing_events_promos,Деталі для admin marketing events promos,7781,2024-08-09
946,extra,extra_security,extra_security_cyber,extra_security_cyber_antivirus,Деталі для extra security cyber antivirus,6929,2024-10-10
947,staff,staff_support,staff_support_expenses,staff_support_expenses_travel,Деталі для staff support expenses travel,9681,2024-04-22
948,support,support_client,support_client_training,support_client_training_courses,Деталі для support client training courses,3462,2023-12-05
949,extra,extra_security,extra_security_guard,extra_security_guard_cameras,Деталі для extra security guard cameras,1129,2023-07-13
950,admin,admin_office,admin_office_supplies,admin_office_supplies_cartridges,Деталі для admin office supplies cartridges,1244,2023-04-17
951,infra,infra_telecom,infra_telecom_serv,infra_telecom_serv_check,Деталі для infra telecom serv check,4398,2024-02-14
952,staff,staff_support,staff_support_expenses,staff_support_expenses_transport,Деталі для staff support expenses transport,2371,2023-11-17
953,admin,admin_office,admin_office_supplies,admin_office_supplies_furniture,Деталі для admin office supplies furniture,6505,2024-09-09
954,admin,admin_market,admin_market_research,admin_market_research_demand,Деталі для admin market research demand,5042,2023-10-23
955,staff,staff_support,staff_support_expenses,staff_support_expenses_transport,Деталі для staff support expenses transport,8362,2023-01-12
956,support,support_tech,support_tech_repair,support_tech_repair_parts,Деталі для support tech repair parts,3229,2024-10-17
957,staff,staff_admin,staff_admin_dev,staff_admin_dev_certification,Деталі для staff admin dev certification,4867,2023-04-06
958,extra,extra_security,extra_security_cyber,extra_security_cyber_monitoring,Деталі для extra security cyber monitoring,6856,2023-12-27
959,staff,staff_support,staff_support_expenses,staff_support_expenses_meals,Деталі для staff support expenses meals,2260,2024-06-17
960,infra,infra_cable,infra_cable_upgrade,infra_cable_upgrade_modern,Деталі для infra cable upgrade modern,6672,2023-12-02
961,staff,staff_admin,staff_admin_salary,staff_admin_salary_bonus,Деталі для staff admin salary bonus,7155,2024-02-28
962,infra,infra_cable,infra_cable_upgrade,infra_cable_upgrade_replace,Деталі для infra cable upgrade replace,4809,2023-02-08
963,admin,admin_marketing,admin_marketing_ads,admin_marketing_ads_tv,Деталі для admin marketing ads tv,2409,2024-11-01
964,infra,infra_cable,infra_cable_maint,infra_cable_maint_check,Деталі для infra cable maint check,9718,2024-06-07
965,extra,extra_consult,extra_consult_outsourcing,extra_consult_outsourcing_legal,Деталі для extra consult outsourcing legal,4977,2024-09-13
966,extra,extra_security,extra_security_cyber,extra_security_cyber_monitoring,Деталі для extra security cyber monitoring,5769,2023-05-08
967,staff,staff_admin,staff_admin_dev,staff_admin_dev_certification,Деталі для staff admin dev certification,5131,2024-02-24
968,extra,extra_consult,extra_consult_info,extra_consult_info_research,Деталі для extra consult info research,8697,2023-10-21
969,support,support_client,support_client_equip,support_client_equip_computers,Деталі для support client equip computers,5218,2024-02-04
970,support,support_client,support_client_equip,support_client_equip_computers,Деталі для support client equip computers,6874,2024-04-06
971,admin,admin_office,admin_office_rent,admin_office_rent_utilities,Деталі для admin office rent utilities,3364,2024-07-11
972,admin,admin_office,admin_office_rent,admin_office_rent_parking,Деталі для admin office rent parking,7638,2024-07-09
973,staff,staff_tech,staff_tech_salary,staff_tech_salary_compensation,Деталі для staff tech salary compensation,1371,2024-09-07
974,support,support_tech,support_tech_repair,support_tech_repair_devices,Деталі для support tech repair devices,1864,2023-09-02
975,support,support_client,support_client_equip,support_client_equip_software,Деталі для support client equip software,6229,2023-07-09
976,extra,extra_it_outsource,extra_it_outsource_infra_mgmt,extra_it_outsource_security,Деталі для extra it outsource security,1325,2024-05-25
977,infra,infra_telecom,infra_telecom_modern,infra_telecom_modern_firmware,Деталі для infra telecom modern firmware,5932,2024-05-22
978,support,support_client,support_client_equip,support_client_equip_software,Деталі для support client equip software,9832,2024-08-30
979,support,support_client,support_client_training,support_client_training_workshops,Деталі для support client training workshops,2367,2023-02-23
980,staff,staff_support,staff_support_bonus,staff_support_bonus_perf,Деталі для staff support bonus perf,2986,2023-07-12
981,staff,staff_tech,staff_tech_salary,staff_tech_salary_base,Деталі для staff tech salary base,6968,2023-11-22
982,extra,extra_it_outsource,extra_it_outsource_sys_mgmt,extra_it_outsource_tech_support,Деталі для extra it outsource tech support,6594,2023-12-30
983,admin,admin_office,admin_office_supplies,admin_office_supplies_paper,Деталі для admin office supplies paper,1242,2023-04-12
984,support,support_client,support_client_training,support_client_training_courses,Деталі для support client training courses,7331,2024-03-16
985,admin,admin_market,admin_market_research,admin_market_research_competitors,Деталі для admin market research competitors,6162,2023-07-30
986,admin,admin_marketing,admin_marketing_events,admin_marketing_events_conferences,Деталі для admin marketing events conferences,1298,2023-03-18
987,admin,admin_office,admin_office_supplies,admin_office_supplies_furniture,Деталі для admin office supplies furniture,3799,2024-07-04
988,support,support_tech,support_tech_repair,support_tech_repair_devices,Деталі для support tech repair devices,7582,2024-10-27
989,staff,staff_support,staff_support_expenses,staff_support_expenses_meals,Деталі для staff support expenses meals,3657,2024-03-02
990,support,support_tech,support_tech_update,support_tech_update_system,Деталі для support tech update system,2907,2024-01-04
991,staff,staff_tech,staff_tech_salary,staff_tech_salary_compensation,Деталі для staff tech salary compensation,4957,2024-01-11
992,support,support_client,support_client_training,support_client_training_courses,Деталі для support client training courses,8833,2024-10-13
993,support,support_client,support_client_training,support_client_training_courses,Деталі для support client training courses,4892,2024-08-22
994,infra,infra_base,infra_base_repair,infra_base_repair_equipment,Деталі для infra base repair equipment,5213,2024-07-19
995,infra,infra_cable,infra_cable_maint,infra_cable_maint_diagnostics,Деталі для infra cable maint diagnostics,6599,2023-11-01
996,staff,staff_support,staff_support_bonus,staff_support_bonus_perf,Деталі для staff support bonus perf,8382,2024-03-04
997,staff,staff_support,staff_support_expenses,staff_support_expenses_transport,Деталі для staff support expenses transport,5633,2023-02-23
998,extra,extra_it_outsource,extra_it_outsource_sys_mgmt,extra_it_outsource_remote_admin,Деталі для extra it outsource remote admin,3381,2024-06-30
999,admin,admin_office,admin_office_rent,admin_office_rent_parking,Деталі для admin office rent parking,3547,2023-04-03
1000,extra,extra_it_outsource,extra_it_outsource_infra_mgmt,extra_it_outsource_infra_mgmt,Деталі для extra it outsource infra mgmt,1946,2023-12-24
